port,count
63040/tcp,4
11002/udp,4
53381/tcp,4
56052/tcp,4
38573/udp,4
47849/udp,4
25057/udp,4
28636/tcp,4
22280/tcp,4
37478/udp,4
59451/udp,4
48723/tcp,4
7054/tcp,4
37550/tcp,4
37399/udp,4
61982/tcp,4
30640/udp,4
42282/udp,4
1534/tcp,4
25767/udp,4
32243/udp,4
20393/udp,4
57118/udp,4
63480/tcp,4
52107/udp,4
61362/tcp,4
31438/udp,4
59648/tcp,4
10667/udp,4
64156/tcp,4
36573/udp,4
45740/udp,4
11127/udp,4
21044/tcp,4
53209/udp,4
36397/tcp,4
35867/tcp,4
48879/tcp,4
34625/tcp,4
1087/udp,4
36911/tcp,4
55144/udp,4
32398/udp,4
25534/tcp,4
51622/tcp,4
51872/tcp,4
27112/tcp,4
14096/tcp,4
50343/udp,4
63057/udp,4
12894/udp,4
48862/tcp,4
61838/tcp,4
33700/udp,4
41310/udp,4
32311/tcp,4
1304/udp,4
60612/udp,4
39307/udp,4
29518/udp,4
14273/udp,4
29584/udp,4
24191/udp,4
23569/udp,4
5643/tcp,4
8946/tcp,4
5708/udp,4
63986/tcp,4
61229/udp,4
58579/udp,4
20271/udp,4
3566/udp,4
25707/udp,4
11614/udp,4
44188/tcp,4
21866/tcp,4
62099/tcp,4
34073/tcp,4
12300/tcp,4
32514/tcp,4
25711/tcp,4
61204/udp,4
35462/tcp,4
27945/udp,4
30346/udp,4
43150/udp,4
14036/tcp,4
63385/tcp,4
35428/tcp,4
33056/tcp,4
53080/tcp,4
20830/udp,4
7250/tcp,4
45711/udp,4
34027/tcp,4
37473/tcp,4
38188/tcp,4
36915/udp,4
60632/tcp,4
32721/tcp,4
60142/tcp,4
61735/tcp,4
51023/tcp,4
32731/udp,4
10056/tcp,4
63430/udp,4
52350/udp,4
23631/tcp,4
42657/tcp,4
23644/tcp,4
45021/tcp,4
27760/tcp,4
45523/udp,4
27610/udp,4
58923/udp,4
61631/tcp,4
43578/udp,4
62174/udp,4
59586/udp,4
57576/tcp,4
54490/tcp,4
55302/tcp,4
11512/tcp,4
56384/tcp,4
8378/tcp,4
23435/udp,4
60985/udp,4
36444/tcp,4
44640/tcp,4
17956/udp,4
35053/tcp,4
10469/udp,4
38088/tcp,4
20948/udp,4
21699/udp,4
26509/tcp,4
15336/tcp,4
56029/udp,4
17690/udp,4
7845/udp,4
6807/tcp,4
65109/udp,4
42830/udp,4
16547/udp,4
5174/tcp,4
36211/udp,4
32128/tcp,4
11796/udp,4
62885/tcp,4
61860/tcp,4
27004/udp,4
30178/udp,4
45629/tcp,4
58511/udp,4
39315/tcp,4
22886/udp,4
52359/tcp,4
61819/tcp,4
23892/tcp,4
26801/udp,4
39615/udp,4
19480/udp,4
27813/udp,4
59333/udp,4
48931/udp,4
18000/tcp,4
7993/udp,4
8039/tcp,4
34895/tcp,4
51840/tcp,4
33517/tcp,4
17532/tcp,4
33089/tcp,4
36880/tcp,4
20098/tcp,4
39829/udp,4
61421/tcp,4
21378/udp,4
18322/tcp,4
13451/tcp,4
36802/udp,4
63383/tcp,4
37154/udp,4
49017/udp,4
17417/tcp,4
63990/udp,4
25125/udp,4
17220/tcp,4
12586/udp,4
20044/udp,4
56953/tcp,4
64355/udp,4
48384/tcp,4
50934/tcp,4
17201/udp,4
51465/tcp,4
36070/udp,4
8270/udp,4
47728/tcp,4
16093/tcp,4
34666/tcp,4
12989/udp,4
49077/udp,4
24068/tcp,4
22861/udp,4
50294/udp,4
18402/udp,4
27779/tcp,4
64875/tcp,4
58029/tcp,4
36771/udp,4
22241/tcp,4
49316/udp,4
56471/udp,4
54061/tcp,4
62419/tcp,4
53890/udp,4
59398/udp,4
17546/udp,4
24450/udp,4
13172/udp,4
21650/tcp,4
24790/udp,4
12161/udp,4
9422/udp,4
55670/tcp,4
33256/udp,4
19484/tcp,4
33828/udp,4
31700/udp,4
64951/tcp,4
19347/tcp,4
38077/udp,4
9982/tcp,4
57948/tcp,4
65279/tcp,4
58730/tcp,4
44546/udp,4
44706/tcp,4
10706/tcp,4
62411/tcp,4
48944/tcp,4
54226/tcp,4
5862/tcp,4
24493/tcp,4
14447/udp,4
38081/udp,4
56062/tcp,4
2261/udp,4
65118/tcp,4
63784/tcp,4
58824/udp,4
39387/tcp,4
24141/tcp,4
46969/tcp,4
59639/udp,4
20867/udp,4
9393/tcp,4
63569/tcp,4
6721/udp,4
47216/udp,4
44148/udp,4
58802/tcp,4
45927/tcp,4
55678/udp,4
27311/tcp,4
47745/udp,4
38624/tcp,4
14898/tcp,4
25992/tcp,4
22725/tcp,4
32671/tcp,4
24550/udp,4
40080/tcp,4
47425/tcp,4
60116/udp,4
19329/tcp,4
60637/tcp,4
7734/tcp,4
21679/tcp,4
60285/udp,4
15606/udp,4
28897/tcp,4
26532/tcp,4
57892/tcp,4
53071/tcp,4
61052/tcp,4
17357/udp,4
52328/tcp,4
63863/tcp,4
63580/tcp,4
26880/tcp,4
44910/tcp,4
13587/udp,4
24021/udp,4
25559/tcp,4
25915/tcp,4
49028/udp,4
14845/udp,4
19278/udp,4
48141/udp,4
10040/udp,4
37299/tcp,4
45132/udp,4
52444/tcp,4
42296/udp,4
51627/udp,4
45754/udp,4
17895/tcp,4
25614/udp,4
62503/tcp,4
5705/udp,4
22110/tcp,4
33090/udp,4
48478/udp,4
52406/tcp,4
61279/udp,4
13093/tcp,4
48013/tcp,4
58854/udp,4
8976/udp,4
32156/tcp,4
49335/tcp,4
54527/tcp,4
53538/tcp,4
60161/udp,4
47519/tcp,4
29940/tcp,4
45681/udp,4
47960/udp,4
12485/tcp,4
21193/tcp,4
63932/tcp,4
32155/udp,4
63598/tcp,4
25160/udp,4
37080/udp,4
19636/tcp,4
50888/udp,4
57584/tcp,4
65312/tcp,4
37239/tcp,4
63915/tcp,4
62140/udp,4
30649/tcp,4
15258/tcp,4
22296/udp,4
39199/udp,4
19978/tcp,4
37963/tcp,4
27961/udp,4
19393/udp,4
16413/tcp,4
9973/tcp,4
63522/udp,4
7142/tcp,4
23201/udp,4
15236/udp,4
34972/udp,4
44083/udp,4
19796/tcp,4
62804/tcp,4
47933/tcp,4
44425/udp,4
33897/tcp,4
45228/udp,4
28671/udp,4
64085/tcp,4
60861/udp,4
11059/tcp,4
26677/tcp,4
54114/udp,4
25323/udp,4
41119/udp,4
13793/tcp,4
19216/tcp,4
43251/udp,4
42932/tcp,4
52703/tcp,4
47514/udp,4
35661/tcp,4
18641/udp,4
31451/udp,4
46713/tcp,4
63264/tcp,4
51835/tcp,4
6272/tcp,4
36513/tcp,4
19692/udp,4
43082/tcp,4
15304/tcp,4
38886/tcp,4
36691/udp,4
23229/udp,4
57096/udp,4
64417/udp,4
10368/tcp,4
13613/udp,4
20074/tcp,4
52882/tcp,4
38825/udp,4
20131/udp,4
39754/tcp,4
34162/tcp,4
29904/udp,4
13612/tcp,4
34542/udp,4
39401/udp,4
30800/udp,4
26230/udp,4
22996/tcp,4
35233/tcp,4
31084/udp,4
15085/udp,4
27738/tcp,4
11681/udp,4
25357/tcp,4
7484/tcp,4
36736/udp,4
35875/udp,4
6525/tcp,4
25561/udp,4
62040/udp,4
64537/tcp,4
64283/udp,4
38588/udp,4
26733/tcp,4
12004/udp,4
55643/tcp,4
47554/udp,4
56873/tcp,4
33548/tcp,4
63277/tcp,4
51374/tcp,4
51048/tcp,4
17316/udp,4
8630/udp,4
10158/udp,4
24960/tcp,4
27415/tcp,4
59851/tcp,4
63977/udp,4
60626/udp,4
60662/tcp,4
18574/tcp,4
54126/udp,4
28391/udp,4
45332/udp,4
64818/udp,4
47475/udp,4
26708/tcp,4
62542/udp,4
28379/udp,4
41103/udp,4
15528/udp,4
23157/udp,4
13350/tcp,4
65301/udp,4
25064/tcp,4
33536/tcp,4
24050/tcp,4
24487/udp,4
42572/udp,4
38253/udp,4
6456/tcp,4
24145/tcp,4
23919/udp,4
36135/tcp,4
20535/udp,4
23261/tcp,4
54648/tcp,4
58220/udp,4
59562/udp,4
26315/udp,4
24617/udp,4
28154/tcp,4
33851/udp,4
55294/udp,4
15867/tcp,4
17501/udp,4
15774/tcp,4
57979/udp,4
40599/udp,4
32426/udp,4
31527/udp,4
61307/udp,4
50940/tcp,4
19955/udp,4
35124/udp,4
42250/udp,4
40920/udp,4
18087/tcp,4
16971/tcp,4
58940/tcp,4
63415/udp,4
13906/tcp,4
23192/udp,4
39014/tcp,4
9629/udp,4
8076/tcp,4
46113/tcp,4
26516/tcp,4
6308/tcp,4
19465/udp,4
30854/udp,4
12864/udp,4
58455/tcp,4
20960/tcp,4
24556/udp,4
2817/udp,4
31418/tcp,4
46592/udp,4
48058/udp,4
52794/udp,4
12601/udp,4
28828/udp,4
63348/tcp,4
11716/udp,4
57877/tcp,4
46075/udp,4
15382/udp,4
14343/udp,4
35316/tcp,4
16394/tcp,4
62619/tcp,4
48950/tcp,4
65413/udp,4
33094/tcp,4
12480/tcp,4
15702/tcp,4
43757/tcp,4
13048/udp,4
47668/udp,4
57645/udp,4
37241/tcp,4
19828/udp,4
35967/tcp,4
42258/udp,4
29353/tcp,4
41018/tcp,4
43120/tcp,4
21162/udp,4
17631/udp,4
50881/udp,4
38452/udp,4
25896/udp,4
46940/udp,4
33525/tcp,4
48797/udp,4
59190/udp,4
31582/tcp,4
23870/tcp,4
10239/udp,4
20689/tcp,4
57995/udp,4
27624/udp,4
19956/tcp,4
18006/tcp,4
63262/tcp,4
13157/tcp,4
32974/udp,4
29276/tcp,4
48880/tcp,4
19790/udp,4
16604/tcp,4
65330/udp,4
37475/udp,4
33252/udp,4
33654/udp,4
19720/tcp,4
53394/tcp,4
11773/udp,4
10164/udp,4
28500/udp,4
11557/tcp,4
47885/tcp,4
64638/tcp,4
37485/udp,4
37574/udp,4
55012/udp,4
60246/udp,4
58687/udp,4
31280/udp,4
5802/udp,4
61193/tcp,4
31186/udp,4
61307/tcp,4
42473/udp,4
39479/tcp,4
25728/tcp,4
17954/tcp,4
23231/udp,4
25688/tcp,4
27060/tcp,4
9411/tcp,4
25656/udp,4
26412/tcp,4
51406/udp,4
44658/tcp,4
14505/tcp,4
22143/udp,4
34208/udp,4
23617/udp,4
21220/udp,4
14186/tcp,4
22533/udp,4
47475/tcp,4
49174/tcp,4
7749/tcp,4
28321/udp,4
19342/udp,4
57514/tcp,4
57691/udp,4
6347/tcp,4
10498/tcp,4
8659/udp,4
64057/tcp,4
38462/udp,4
12544/udp,4
31948/udp,4
53316/tcp,4
45665/udp,4
31904/tcp,4
21320/tcp,4
61042/tcp,4
57549/udp,4
60159/tcp,4
22288/udp,4
39804/tcp,4
40809/udp,4
24931/udp,4
65010/udp,4
23943/udp,4
5897/tcp,4
58814/tcp,4
32759/tcp,4
9013/udp,4
61150/tcp,4
58005/tcp,4
10449/udp,4
37276/udp,4
24013/udp,4
62371/udp,4
54065/udp,4
44687/udp,4
37078/udp,4
35109/udp,4
50600/udp,4
34241/udp,4
44497/tcp,4
13122/udp,4
15432/tcp,4
38100/tcp,4
63259/udp,4
58989/udp,4
47387/tcp,4
8601/udp,4
47684/udp,4
25110/udp,4
31960/udp,4
33758/tcp,4
34324/udp,4
8750/tcp,4
21451/udp,4
46615/udp,4
42123/tcp,4
25011/udp,4
64998/udp,4
25180/tcp,4
62832/udp,4
60668/tcp,4
53900/tcp,4
25558/udp,4
25736/udp,4
4867/udp,4
55127/tcp,4
47980/tcp,4
55536/tcp,4
11831/udp,4
25613/tcp,4
34635/udp,4
21177/udp,4
51567/tcp,4
27578/udp,4
9371/tcp,4
61180/tcp,4
26398/udp,4
58585/tcp,4
47739/udp,4
40691/tcp,4
29680/udp,4
40424/udp,4
21464/udp,4
58744/tcp,4
10451/tcp,4
28517/udp,4
12943/udp,4
38817/udp,4
63021/udp,4
20077/tcp,4
18331/udp,4
21415/udp,4
7272/tcp,4
41280/udp,4
7383/tcp,4
23129/tcp,4
15852/udp,4
31145/udp,4
43676/udp,4
56959/udp,4
61453/tcp,4
31040/udp,4
52516/tcp,4
46487/tcp,4
34171/tcp,4
24681/udp,4
45545/tcp,4
55580/udp,4
34687/udp,4
30273/udp,4
41019/tcp,4
1072/udp,4
31120/udp,4
63267/udp,4
16514/tcp,4
65509/tcp,4
10467/tcp,4
16060/tcp,4
17592/tcp,4
60156/tcp,4
18781/tcp,4
43100/tcp,4
64067/tcp,4
8611/tcp,4
65327/tcp,4
37511/tcp,4
24095/udp,4
50465/udp,4
36410/udp,4
35961/udp,4
27554/udp,4
28915/tcp,4
22792/udp,4
12986/udp,4
63133/tcp,4
50926/udp,4
41911/udp,4
46106/udp,4
58815/tcp,4
36194/tcp,4
29763/udp,4
21993/udp,4
7345/udp,4
44025/udp,4
61832/tcp,4
20473/tcp,4
50429/tcp,4
55126/tcp,4
4609/udp,4
26474/udp,4
5166/udp,4
54968/tcp,4
25830/tcp,4
63679/tcp,4
51559/udp,4
11768/udp,4
10138/udp,4
42526/udp,4
63293/tcp,4
48913/tcp,4
44173/tcp,4
16805/tcp,4
9778/tcp,4
39579/udp,4
18467/tcp,4
52401/udp,4
48983/udp,4
62007/tcp,4
19771/tcp,4
61999/tcp,4
31738/tcp,4
19788/udp,4
12320/tcp,4
61786/udp,4
56766/tcp,4
42673/tcp,4
60711/tcp,4
38549/tcp,4
38039/udp,4
56964/udp,4
40711/tcp,4
24957/udp,4
10202/udp,4
38693/tcp,4
15331/tcp,4
58255/udp,4
42841/udp,4
45796/udp,4
27649/tcp,4
39554/udp,4
34375/tcp,4
61588/tcp,4
20590/tcp,4
39839/udp,4
18270/tcp,4
50828/tcp,4
46142/tcp,4
54190/tcp,4
9876/udp,4
1168/udp,4
37062/tcp,4
21635/udp,4
62442/udp,4
13421/tcp,4
53196/tcp,4
32212/tcp,4
23964/udp,4
63908/tcp,4
14733/udp,4
53632/udp,4
3074/udp,4
27617/udp,4
42433/udp,4
20136/tcp,4
54898/tcp,4
26245/udp,4
33291/tcp,4
20305/udp,4
26745/tcp,4
11352/tcp,4
18909/tcp,4
55919/tcp,4
26331/udp,4
59387/udp,4
56430/tcp,4
64721/udp,4
63250/udp,4
44433/udp,4
19843/tcp,4
62867/tcp,4
45842/udp,4
61914/tcp,4
21002/tcp,4
52251/tcp,4
26137/udp,4
16816/tcp,4
53134/udp,4
12794/udp,4
29468/tcp,4
17152/tcp,4
65002/udp,4
33068/udp,4
32338/udp,4
47939/tcp,4
58022/tcp,4
2621/udp,4
61643/udp,4
24389/udp,4
12984/tcp,4
47365/udp,4
25355/tcp,4
14267/udp,4
24555/udp,4
49504/udp,4
26157/tcp,4
63978/udp,4
25247/tcp,4
60172/udp,4
38891/udp,4
12569/tcp,4
52028/tcp,4
39988/udp,4
48714/udp,4
37010/udp,4
61955/udp,4
51510/tcp,4
27076/udp,4
32283/udp,4
54237/tcp,4
54373/udp,4
49973/tcp,4
62965/tcp,4
56709/udp,4
11874/udp,4
25331/udp,4
63514/udp,4
19237/tcp,4
22585/udp,4
40478/tcp,4
44264/tcp,4
29547/tcp,4
16197/udp,4
41002/tcp,4
40737/udp,4
59343/tcp,4
42122/tcp,4
24593/udp,4
24615/udp,4
29574/tcp,4
28737/udp,4
25352/udp,4
52173/udp,4
36992/udp,4
60391/udp,4
34562/tcp,4
24677/tcp,4
32007/tcp,4
10687/tcp,4
21128/udp,4
47986/udp,4
26474/tcp,4
63659/udp,4
7961/udp,4
33247/tcp,4
33142/udp,4
28731/tcp,4
48024/udp,4
22142/udp,4
11703/tcp,4
51919/tcp,4
47859/tcp,4
56738/tcp,4
10739/udp,4
13484/udp,4
45158/udp,4
6098/tcp,4
32093/udp,4
46794/udp,4
55233/tcp,4
42278/tcp,4
36871/tcp,4
52588/tcp,4
59410/tcp,4
36353/udp,4
7803/tcp,4
41009/tcp,4
37776/udp,4
35652/tcp,4
16963/udp,4
62527/tcp,4
14706/udp,4
34269/tcp,4
21319/udp,4
10259/udp,4
39072/udp,4
62718/tcp,4
51075/tcp,4
28810/udp,4
35963/udp,4
26609/udp,4
1341/tcp,4
14638/udp,4
19186/tcp,4
22405/tcp,4
62526/udp,4
34586/udp,4
22206/udp,4
12810/udp,4
63377/tcp,4
59066/udp,4
34982/udp,4
20811/udp,4
44032/tcp,4
61435/tcp,4
31343/tcp,4
47945/tcp,4
30761/udp,4
57208/tcp,4
57163/tcp,4
26148/tcp,4
34798/tcp,4
51318/udp,4
24486/udp,4
22702/udp,4
62354/udp,4
61117/tcp,4
64709/tcp,4
19491/tcp,4
56400/tcp,4
51601/tcp,4
42887/udp,4
40563/udp,4
25754/udp,4
18914/tcp,4
12008/tcp,4
63121/tcp,4
8780/tcp,4
11880/tcp,4
55982/tcp,4
41359/udp,4
64105/udp,4
58971/tcp,4
51604/udp,4
46166/udp,4
24562/tcp,4
22435/tcp,4
47503/tcp,4
39749/udp,4
14465/udp,4
47572/udp,4
43229/tcp,4
43364/udp,4
44687/tcp,4
17494/udp,4
57043/udp,4
24120/tcp,4
16235/tcp,4
5134/tcp,4
32376/tcp,4
1093/udp,4
27866/udp,4
62507/tcp,4
28831/tcp,4
37349/udp,4
44487/udp,4
55690/udp,4
51708/tcp,4
63347/tcp,4
13668/udp,4
41756/tcp,4
36595/udp,4
21246/udp,4
56167/udp,4
29108/tcp,4
13128/udp,4
29890/udp,4
15494/tcp,4
49009/tcp,4
43083/tcp,4
65174/udp,4
58113/tcp,4
10116/udp,4
57921/tcp,4
10289/udp,4
38677/udp,4
35839/udp,4
2398/udp,4
30565/udp,4
50973/udp,4
20789/udp,4
7202/tcp,4
42513/tcp,4
39423/tcp,4
40550/udp,4
30702/udp,4
13530/tcp,4
16495/udp,4
28280/tcp,4
11344/tcp,4
45322/tcp,4
18953/tcp,4
62391/udp,4
19787/tcp,4
25188/udp,4
63144/udp,4
37570/udp,4
62747/tcp,4
15741/udp,4
61609/tcp,4
53412/tcp,4
19297/udp,4
23495/udp,4
52418/udp,4
55202/udp,4
6960/udp,4
32756/udp,4
44454/tcp,4
52930/udp,4
53613/tcp,4
27825/udp,4
9295/tcp,4
42637/tcp,4
14479/tcp,4
29240/tcp,4
19039/udp,4
27395/tcp,4
60372/udp,4
43840/tcp,4
30018/tcp,4
33362/tcp,4
42534/udp,4
42979/tcp,4
59234/tcp,4
37589/udp,4
12186/tcp,4
23540/tcp,4
15804/tcp,4
46031/udp,4
63848/tcp,4
26477/udp,4
10201/tcp,4
44391/udp,4
40776/udp,4
47097/udp,4
3510/tcp,4
39835/tcp,4
56956/udp,4
46562/tcp,4
55976/udp,4
56468/udp,4
12134/udp,4
23777/udp,4
64912/tcp,4
19206/tcp,4
19732/tcp,4
64760/tcp,4
58587/udp,4
35382/udp,4
16579/udp,4
52234/tcp,4
44526/udp,4
47201/tcp,4
22836/udp,4
22328/udp,4
15182/udp,4
59265/udp,4
32430/udp,4
44491/tcp,4
60379/udp,4
63661/tcp,4
64757/tcp,4
10268/tcp,4
58846/udp,4
43883/udp,4
41831/tcp,4
60046/udp,4
56419/tcp,4
16423/udp,4
59954/udp,4
50165/tcp,4
9017/udp,4
7308/tcp,4
3935/udp,4
7092/tcp,4
32866/tcp,4
63600/udp,4
36621/udp,4
20649/tcp,4
48527/udp,4
41093/udp,4
45254/udp,4
7221/tcp,4
45912/tcp,4
23617/tcp,4
14565/tcp,4
47558/udp,4
56690/udp,4
41825/udp,4
63457/tcp,4
11411/tcp,4
25237/udp,4
20738/tcp,4
36753/tcp,4
13189/tcp,4
56616/udp,4
41229/tcp,4
18593/tcp,4
43177/udp,4
38594/tcp,4
20734/tcp,4
37793/tcp,4
25266/udp,4
63773/udp,4
46802/tcp,4
22401/tcp,4
41294/udp,4
56344/tcp,4
50206/tcp,4
12656/udp,4
37778/udp,4
62553/udp,4
46914/tcp,4
20209/udp,4
62829/tcp,4
41044/tcp,4
42748/udp,4
50213/tcp,4
28162/tcp,4
44937/tcp,4
27990/udp,4
11335/udp,4
33478/tcp,4
59411/tcp,4
24506/tcp,4
30357/udp,4
6035/udp,4
60927/tcp,4
35971/tcp,4
42670/udp,4
27452/udp,4
7673/tcp,4
42536/tcp,4
41768/tcp,4
62879/tcp,4
16140/udp,4
63046/tcp,4
11915/tcp,4
12311/tcp,4
40103/udp,4
19931/udp,4
32931/tcp,4
53892/tcp,4
64750/tcp,4
40014/tcp,4
41158/udp,4
15318/tcp,4
44567/udp,4
14394/tcp,4
30547/tcp,4
65115/udp,4
61516/tcp,4
57041/udp,4
39596/udp,4
8544/tcp,4
23248/tcp,4
19816/tcp,4
33808/tcp,4
27063/tcp,4
44859/udp,4
15709/tcp,4
49497/udp,4
64120/udp,4
16502/udp,4
43599/tcp,4
35975/tcp,4
46574/tcp,4
58787/tcp,4
8017/udp,4
13657/tcp,4
61450/udp,4
50804/tcp,4
11008/udp,4
32101/udp,4
55236/udp,4
55537/udp,4
51685/tcp,4
15689/tcp,4
41107/tcp,4
52993/tcp,4
21493/udp,4
44390/tcp,4
61370/tcp,4
13789/udp,4
19016/udp,4
27188/udp,4
20174/tcp,4
32951/udp,4
46172/udp,4
54862/tcp,4
27869/tcp,4
27564/udp,4
41305/udp,4
25260/tcp,4
14373/udp,4
50950/tcp,4
47993/tcp,4
35871/tcp,4
38697/tcp,4
32860/tcp,4
63950/tcp,4
57881/tcp,4
33949/tcp,4
16382/tcp,4
12202/udp,4
62628/tcp,4
36317/tcp,4
24845/tcp,4
42825/tcp,4
32570/udp,4
60313/tcp,4
8634/tcp,4
15752/tcp,4
13299/tcp,4
61643/tcp,4
13353/udp,4
55936/udp,4
54928/udp,4
64266/tcp,4
9082/tcp,4
39030/tcp,4
38990/tcp,4
30960/tcp,4
55722/udp,4
5859/tcp,4
39297/tcp,4
25501/tcp,4
22513/udp,4
60611/tcp,4
13982/udp,4
51244/udp,4
62056/udp,4
25566/tcp,4
20192/udp,4
63537/tcp,4
50246/tcp,4
61874/udp,4
25950/udp,4
38230/tcp,4
51353/udp,4
5813/tcp,4
60746/tcp,4
39867/udp,4
64413/tcp,4
58914/udp,4
24362/udp,4
39299/udp,4
10470/udp,4
36077/udp,4
43467/udp,4
16615/udp,4
33210/udp,4
49999/tcp,4
35246/udp,4
62767/udp,4
36817/udp,4
18466/tcp,4
55531/tcp,4
64993/udp,4
15373/udp,4
34161/tcp,4
60174/tcp,4
15377/udp,4
26930/udp,4
16845/udp,4
57685/udp,4
26057/tcp,4
40518/udp,4
35956/tcp,4
34607/tcp,4
55265/udp,4
62507/udp,4
57796/udp,4
32986/udp,4
43292/tcp,4
16414/udp,4
60384/tcp,4
46789/udp,4
52565/udp,4
26872/udp,4
61644/udp,4
47023/tcp,4
49610/udp,4
16182/tcp,4
17789/udp,4
62220/tcp,4
37718/udp,4
13268/tcp,4
54390/udp,4
24139/tcp,4
26088/udp,4
41099/udp,4
53449/tcp,4
47601/udp,4
31558/tcp,4
59170/udp,4
64736/tcp,4
24905/tcp,4
64265/tcp,4
14181/udp,4
46115/udp,4
24927/udp,4
6490/udp,4
36686/tcp,4
11353/tcp,4
62096/udp,4
28587/udp,4
17869/udp,4
7890/udp,4
54516/udp,4
15985/tcp,4
43099/udp,4
23370/tcp,4
39345/tcp,4
57136/tcp,4
64710/tcp,4
50834/tcp,4
36230/tcp,4
46588/udp,4
48154/tcp,4
64550/tcp,4
26714/udp,4
6741/tcp,4
48331/udp,4
44736/udp,4
38628/udp,4
23815/udp,4
55594/udp,4
8195/tcp,4
28878/udp,4
54821/udp,4
40983/udp,4
6716/tcp,4
63504/tcp,4
22504/udp,4
14199/udp,4
63224/tcp,4
41473/udp,4
22957/udp,4
49127/udp,4
50724/udp,4
46464/udp,4
39958/udp,4
21699/tcp,4
29374/udp,4
10995/tcp,4
43795/udp,4
59018/udp,4
16992/tcp,4
1850/tcp,4
29557/udp,4
44330/tcp,4
15521/udp,4
20233/udp,4
58795/udp,4
27437/udp,4
14471/udp,4
20560/tcp,4
17265/tcp,4
26020/udp,4
8632/tcp,4
14792/tcp,4
56796/tcp,4
19011/tcp,4
13481/tcp,4
29321/tcp,4
31576/udp,4
41179/tcp,4
8574/udp,4
15779/udp,4
13523/tcp,4
16597/udp,4
36663/tcp,4
8238/tcp,4
55209/tcp,4
57474/udp,4
10879/tcp,4
61552/tcp,4
62119/tcp,4
37669/udp,4
60514/udp,4
25193/udp,4
6554/tcp,4
36496/udp,4
62307/udp,4
51779/tcp,4
14013/udp,4
27935/udp,4
2863/udp,4
21894/tcp,4
63909/udp,4
64932/udp,4
34056/udp,4
49379/tcp,4
61885/tcp,4
43969/tcp,4
49664/udp,4
37981/udp,4
58715/tcp,4
12677/tcp,4
64211/udp,4
38905/udp,4
27175/udp,4
53898/udp,4
35207/tcp,4
20065/udp,4
20311/tcp,4
48585/udp,4
38170/udp,4
32276/udp,4
15887/tcp,4
27625/udp,4
22800/tcp,4
60246/tcp,4
39215/tcp,4
7232/tcp,4
48833/udp,4
45623/tcp,4
28479/tcp,4
31410/tcp,4
30368/udp,4
19649/tcp,4
33488/tcp,4
26652/udp,4
58878/tcp,4
44164/tcp,4
54923/tcp,4
37506/tcp,4
63527/tcp,4
29006/udp,4
19571/udp,4
62919/tcp,4
8408/tcp,4
45394/udp,4
30118/udp,4
63419/tcp,4
12587/udp,4
53616/tcp,4
54850/udp,4
12091/udp,4
46321/tcp,4
16977/udp,4
10290/udp,4
11638/tcp,4
44503/tcp,4
42833/tcp,4
34345/tcp,4
9895/tcp,4
53366/tcp,4
45988/udp,4
57325/udp,4
15181/tcp,4
38675/tcp,4
30954/udp,4
22492/udp,4
46312/udp,4
24535/udp,4
50420/udp,4
14317/udp,4
48908/udp,4
19617/tcp,4
32598/udp,4
40490/tcp,4
26607/tcp,4
23868/tcp,4
55193/udp,4
41060/udp,4
64784/udp,4
63005/udp,4
20724/tcp,4
19241/tcp,4
30090/udp,4
17651/udp,4
52930/tcp,4
41557/tcp,4
30187/udp,4
59262/udp,4
42518/udp,4
15510/udp,4
10527/tcp,4
58894/udp,4
48020/udp,4
15014/udp,4
19814/udp,4
62155/tcp,4
52827/udp,4
45651/tcp,4
39520/tcp,4
51512/tcp,4
34189/udp,4
33285/tcp,4
26724/udp,4
46483/tcp,4
50975/tcp,4
12030/tcp,4
37291/udp,4
39022/udp,4
44559/udp,4
17553/udp,4
24036/udp,4
20845/udp,4
14217/tcp,4
62764/tcp,4
24170/tcp,4
2211/udp,4
27973/udp,4
13132/udp,4
27275/udp,4
9022/tcp,4
35868/tcp,4
11043/tcp,4
48746/udp,4
53712/tcp,4
48209/tcp,4
6914/tcp,4
16478/tcp,4
9217/udp,4
41137/tcp,4
39745/tcp,4
37112/udp,4
63732/tcp,4
32707/tcp,4
33027/tcp,4
14353/udp,4
53420/tcp,4
42409/tcp,4
31021/udp,4
12862/udp,4
11414/tcp,4
20606/udp,4
27019/tcp,4
23997/udp,4
54484/udp,4
41393/udp,4
39947/tcp,4
37418/tcp,4
47050/tcp,4
57732/udp,4
56287/tcp,4
36718/udp,4
34050/tcp,4
31666/tcp,4
63830/udp,4
64264/tcp,4
30409/tcp,4
33529/tcp,4
16290/udp,4
51705/udp,4
43547/tcp,4
46336/tcp,4
47038/udp,4
14162/udp,4
26196/tcp,4
55563/tcp,4
63336/udp,4
60975/udp,4
500/tcp,4
3247/udp,4
19488/tcp,4
25236/udp,4
23726/udp,4
29688/tcp,4
54363/udp,4
41011/tcp,4
531/udp,4
7332/tcp,4
25740/tcp,4
47695/udp,4
23779/udp,4
44516/tcp,4
43184/tcp,4
27385/udp,4
24926/tcp,4
19725/udp,4
30828/udp,4
19745/udp,4
24555/tcp,4
24532/udp,4
23221/tcp,4
15347/udp,4
14986/udp,4
44647/udp,4
53936/tcp,4
20810/udp,4
62882/tcp,4
48852/udp,4
13747/tcp,4
38033/tcp,4
